X,baseMean,log2FoldChange,lfcSE,pvalue,padj,deg
AT2G33385,42.3353537843798,4.60032672926682,0.587063283398791,1.01221365879864e-15,4.24951373055114e-15,up
AT2G33390,438.42710790352,0.671624684264977,0.12596376711837,7.56379738013071e-08,1.89258989469275e-07,up
AT2G08575,11.2514681044059,1.32225631101521,0.669464756363684,0.0161944020874836,0.0235591092689688,up
AT2G33400,429.099420213517,-0.37773652878168,0.127089182521571,0.0027406573977593,0.00440769458518499,NS
AT2G33410,2716.25905228577,-0.419309333810351,0.0484131727321456,4.26580802810836e-18,2.04242564805826e-17,NS
AT2G08585,7.75482047475624,0.0192300972540135,0.577120427097013,0.974547373023961,0.982661876405934,NS
AT2G33435,1581.02740528796,-0.264962036534371,0.0668651227005673,6.62005977536398e-05,0.000127464063787951,NS
AT2G33450,406.444893107812,0.0756444125095506,0.128131823186544,0.55276728471449,0.60482112171949,NS
AT2G33460,37.2977456234987,3.57119605451339,0.437498962007564,3.83627682541741e-17,1.75145494139397e-16,up
AT2G33470,1097.77319665503,1.1029062799932,0.0758220353149451,3.31281321562441e-48,5.03212424624195e-47,up
AT2G33480,476.19859992928,2.47226942011743,0.155490128606185,1.08009298892302e-57,2.17397228872394e-56,up
AT2G33490,829.124099707247,0.339155435899366,0.0640132527048743,9.31083574790969e-08,2.30733983898737e-07,NS
AT2G33500,340.73956280372,-0.703120425638795,0.101291100194404,3.01043968553567e-12,1.03183467501574e-11,down
AT2G33510,360.342152190738,-1.84666717687833,0.131456938264151,2.45530983065401e-45,3.41051560064038e-44,down
AT2G33530,611.853612384885,1.55770314697605,0.093115335231932,3.09383972821568e-63,7.39518789561172e-62,up
AT2G33540,1129.50816737348,-0.29434701518151,0.0902952031529132,0.001033711198519,0.0017476217323824,NS
AT2G33550,525.427322003321,0.317272310392157,0.112653046786352,0.00465791578188479,0.00729002899129829,NS
AT2G33560,501.206846861766,-1.23099132258486,0.101154735153006,2.18330952457146e-34,2.076180540958e-33,down
AT2G33570,446.436187506172,0.466832429912546,0.179565634417171,0.00815432720356927,0.0123666157873822,NS
AT2G33580,674.311816806011,-0.283843272276291,0.433064609320045,0.466897716814793,0.521926308387569,NS
AT2G33585,124.853538623171,1.35994841471943,0.194765368674983,1.09386368862793e-12,3.85472639727262e-12,up
AT2G33590,1207.40077965629,0.81504797424386,0.0832787743815458,9.60011341560302e-23,5.77297355162147e-22,up
AT2G33600,379.491756218812,0.0887471776376354,0.104932251627864,0.391276389695083,0.4460595613318,NS
AT2G33610,1203.16036783271,-0.605135340614389,0.0689541829998402,1.21661756292463e-18,5.98990124926886e-18,down
AT2G33620,1399.51098214662,0.598983317736058,0.0874581498984544,4.38812622953148e-12,1.48821505222189e-11,up
AT2G33630,1397.05918093737,0.437198692286435,0.0549519871298098,1.38978784611153e-15,5.77821695730626e-15,NS
AT2G33640,195.951049802515,-0.866436143504662,0.121632929051115,6.45813701037265e-13,2.30622197996673e-12,down
AT2G33680,278.038790523929,-0.8341260259619,0.144631580996077,5.35723647617224e-09,1.46983685469044e-08,down
AT2G33700,892.697621183751,0.114424813740123,0.0815029333373742,0.154580191249418,0.191946703602764,NS
AT2G33710,156.174265243726,-0.0551875754841136,0.189422201520363,0.768618740027483,0.804323219834928,NS
AT2G33730,3157.66875715724,-0.583208757463729,0.0405651337650444,5.00585321885117e-47,7.34918263255182e-46,NS
AT2G33735,52.1431076526246,-0.782521359756233,0.259603921788405,0.00179343889906316,0.00294570155328328,down
AT2G33740,586.130616004913,-0.311285687339361,0.0947804146099669,0.000971281740875126,0.0016475409749452,NS
AT2G33760,47.0559675216591,-0.72606432062173,0.234616242104785,0.0014308127836169,0.00237662817551521,down
AT2G33770,10503.8363164433,0.609237965780052,0.0737585967188945,1.21927453502157e-16,5.41545664298636e-16,up
AT2G33793,240.853564709387,-1.27958514350146,0.147294727975871,1.56557504341772e-18,7.66663078120485e-18,down
AT2G33800,1159.23560590376,-0.0419946379295578,0.0864668453327867,0.625956263322109,0.673820613680253,NS
AT2G33820,216.054677676055,-0.61246933773575,0.170988278576623,0.000280174165510222,0.000505318648384643,down
AT2G33830,21257.0399047583,1.37481590644213,0.370378671876653,7.47792103144912e-05,0.000143214111916412,up
AT2G33835,368.591170341347,-0.0679586426642753,0.108603067514726,0.523469874679441,0.576840590372464,NS
AT2G33840,1666.93119789053,0.109273062314651,0.043680558167275,0.0123551664391287,0.0182808757377657,NS
AT2G33845,207.937922842969,0.161064276914973,0.114954265234553,0.154384555104585,0.191725499339229,NS
AT2G33847,27.4606034638073,-0.944905023473136,0.29622226123864,0.000835490553105267,0.00142926070658818,down
AT2G33850,1011.33088887556,4.19323861507311,0.249867990510352,3.04718492970149e-64,7.48780790068687e-63,up
AT2G33855,51.0619641332628,2.40502962191281,0.442270201209045,1.01823235080514e-08,2.7271059258673e-08,up
AT2G33860,957.101016429088,1.60670130757367,0.0902321903572298,1.54564561328847e-71,4.61566841930109e-70,up
AT2G33980,156.990129591561,-0.867060670767264,0.192415749729258,4.49910725931584e-06,9.64836434956891e-06,down
AT2G33900,4.83300207115117,-0.0756310062158618,0.692984773480592,0.883646191666843,0.905711520932688,NS
AT2G33990,616.837844695366,0.314014163695373,0.107855430923781,0.00339320134142816,0.00539792409046643,NS
AT2G34000,26.7704087550648,-0.029426545517251,1.01441514275318,0.98600211117105,0.991701108468559,NS
AT2G34010,52.2581173836517,9.7959472139893,2.31309733646417,5.90089285274649e-14,2.24590502586127e-13,up
AT2G34020,584.126170410423,-0.841442916788155,0.0951903982584234,6.47717884018205e-19,3.23622710275702e-18,down
AT2G34040,2600.6268413432,-0.407393469959848,0.0611412751900595,2.06711042500489e-11,6.71741933368157e-11,NS
AT2G34050,362.353911059369,0.300182242616731,0.110723017748622,0.00626340293696058,0.00963759417165594,NS
AT2G34060,421.894139998064,1.84357767693047,0.100566637897955,9.36317441414441e-76,3.0908346383077e-74,up
AT2G34070,1346.53170722222,0.437087690869847,0.10976576036354,5.95611224137077e-05,0.000115226852796651,NS
AT2G34080,465.72632461151,-0.886597881302939,0.171188350579639,1.41611526026218e-07,3.45770640410902e-07,down
AT2G08650,16.2695177813069,-0.669318913849484,0.415098396895011,0.0787122651490356,0.103236844171955,NS
AT2G34090,283.385545822888,-0.685680083074006,0.11900147953512,6.35649218455016e-09,1.73336591432141e-08,down
AT2G34140,150.59004529355,-0.37859007821807,0.208244840309055,0.0640110933731857,0.0851887769063058,NS
AT2G34150,243.99950658219,-0.251832599935064,0.248404901886343,0.295243489299696,0.346808255196144,NS
AT2G34160,436.362210446376,-0.128739664112713,0.12318802623412,0.296056664734018,0.347651667968764,NS
AT2G34170,268.756604470856,-1.00811116699362,0.1534211964775,2.47424348379001e-11,8.00486242379235e-11,down
AT2G34180,27.7309217108781,0.927109715122096,0.362760427005253,0.00622297729566148,0.00957673519227719,up
AT2G34185,17.432120985303,-1.51446282184511,0.556843881668733,0.00194739936625948,0.00318925931777059,down
AT2G34190,561.844121209657,-0.981967640626762,0.103910098928534,1.86184621955438e-21,1.04774858244961e-20,down
AT2G34200,155.410062435643,-0.159697672937595,0.130577527242375,0.217806134341868,0.262934001136719,NS
AT2G34220,37.7382335943308,-0.695515459627009,0.288850777208007,0.0118263588570123,0.0175493845905391,down
AT2G34230,13.9402485629978,0.00596092822213762,0.411486585703591,0.989708055386225,0.993606506939526,NS
AT2G34238,13.7221416629889,-0.159918188926809,0.495853439968637,0.708579406672536,0.75041561650748,NS
AT2G34240,48.581843243422,-1.22754052487731,0.301075032217133,1.96588464689834e-05,3.97144936178477e-05,down
AT2G34250,8600.53020576387,0.592000758932909,0.0481192774219673,7.33291478162512e-35,7.12772324161601e-34,up
AT2G34260,585.120515592503,-0.44822446334344,0.0761973838849937,3.83369964000559e-09,1.06153186469533e-08,NS
AT2G34300,3099.32380639133,0.450043184713184,0.110005858342314,4.09124240092739e-05,8.03403889857799e-05,NS
AT2G34310,546.011941835021,0.0315639059800143,0.0878353485660874,0.716201648751753,0.757645943001432,NS
AT2G34315,5.73024716795076,-0.0198508242315196,1.0167105839138,0.995819410878158,0.99680774803659,NS
AT2G34325,28.2857788756935,-2.85292986033624,0.406329114728145,4.31469179804958e-13,1.55523317746174e-12,down
AT2G34340,97.1601801211259,-0.269126547226274,0.202220839479235,0.174467220198459,0.214610640301365,NS
AT2G34350,12.8055641598486,4.30245969283403,1.09040811001708,3.09458034854577e-05,6.13680509000044e-05,up
AT2G34355,152.310409702555,0.663420030962875,0.221616969014206,0.00211837143654443,0.00345686297778569,up
AT2G34357,3917.97148276415,-0.556163503119618,0.0647379295775052,6.60124093990206e-18,3.13323083936148e-17,NS
AT2G34360,16.3107256726486,-1.14579037229493,0.422763533644808,0.00328700727744772,0.00523794347614515,down
AT2G34370,4.20375638367269,-1.23327503230711,0.83461188881346,0.0457384710445477,0.0622800791007025,NS
AT2G34380,255.70049955968,-0.0457789835450867,0.113266175979903,0.684391849603688,0.728566534796661,NS
AT2G34390,19.8956434371062,0.866068266971408,0.451161806456559,0.0327541142301066,0.0455601871944222,up
AT2G34400,118.753451712947,-0.456129359292045,0.178503892579513,0.00942446867390448,0.014183941833515,NS
AT2G34410,796.496702672303,0.609488068634604,0.0653306809396206,8.46600612654556e-21,4.62528385562692e-20,up
AT2G34430,887.295017130375,4.97897527902884,2.23769089525017,0.000128287868396988,0.000239558850519133,up
AT2G34450,173.010201074783,-0.862156063970203,0.138116120476231,3.07841725641429e-10,9.24199806099777e-10,down
AT2G34460,305.836653708277,0.674071555264685,0.17536541579678,9.6139823054301e-05,0.000181992294803284,up
AT2G34470,1072.37636234813,0.890887772963368,0.0681374949629807,2.9140835061854e-39,3.2739003778615e-38,up
AT2G34480,15144.9935939953,-0.266790549273721,0.0418236332278008,1.71148766318699e-10,5.2226225935397e-10,NS
AT2G34490,689.451125230623,10.0181467104935,0.718268258674816,4.75688848195967e-42,5.904090522994e-41,up
AT2G34500,842.172414915834,2.20335737450087,0.203595116107469,4.73869632634419e-28,3.57547279783609e-27,up
AT2G34510,314.272502129676,-0.758488802675787,0.132011676990795,6.68983136965558e-09,1.81996293647115e-08,down
AT2G34520,896.673521995442,-0.0513993060407732,0.0937710383189226,0.587664277105311,0.63757923525572,NS
AT2G34530,43.4709042319281,2.57130985057836,0.456671877407106,2.97414641877769e-09,8.30449877110676e-09,up
AT2G34540,29.7697641138665,4.12956754045349,0.51541522949729,3.22437779924931e-16,1.39563856599024e-15,up
AT2G34555,20.4965886258381,0.640530441182593,1.14358686732154,0.243019301370678,0.290430143663863,NS
AT2G34560,2085.97105442068,0.361714120877093,0.0832217065028738,1.56721257096866e-05,3.19402439266035e-05,NS
AT2G34570,576.74512510206,-0.320180955766874,0.0633637721359954,4.63651211658769e-07,1.08343231982574e-06,NS
AT2G34580,6.93417172189444,-0.322594565185783,0.532312904448913,0.47685748263942,0.531568893961931,NS
AT2G34585,432.243077198971,1.19746001903395,0.138687571551564,2.98593526880063e-18,1.44064968428001e-17,up
AT2G34590,2559.66401271169,-0.0223377196129244,0.0453696564504325,0.606295796224965,0.655554338864197,NS
AT2G34600,589.391618854769,4.46816818720829,0.882806619253177,6.17592021467489e-08,1.55633473425453e-07,up
AT2G34610,32.32493539187,8.38709723564028,2.21591117381397,1.24055318640294e-11,4.08590312438258e-11,up
AT2G34620,75.5924510440759,6.68992146568995,1.2313532444576,2.13119945179971e-09,6.01826343519683e-09,up
AT2G34630,1363.79209881663,0.132468088522387,0.0628616287391434,0.0365698146536811,0.0505342180931809,NS
AT2G34640,871.758635362452,-0.64136905290099,0.0855504939372707,5.29371391727618e-14,2.02042339113315e-13,down
AT2G34650,1047.09858313753,-0.252541605127927,0.097320290852735,0.00971856272043021,0.0145994912116448,NS
AT2G34655,250.027265903992,2.75727314824921,0.210359663276384,4.17805725203463e-40,4.83010743182211e-39,up
AT2G34660,5352.37029275501,-0.513747024537997,0.0560719583061781,3.68776092565752e-20,1.95388038988366e-19,NS
AT2G34670,461.216484169659,-0.948135428512035,0.0952549270182455,1.40789386537368e-23,8.8296496810088e-23,down
AT2G34680,5167.59473526043,0.157534370768693,0.0894944892851422,0.0749573014073671,0.0986780233962811,NS
AT2G34690,1533.28621119136,0.179048381149856,0.0789358365046394,0.0225702517386222,0.0321411998349051,NS
AT2G34700,5.61426906691312,-0.492776796530713,1.09501266269741,0.367783647508789,0.421848933356638,NS
AT2G34710,7778.87012135656,-1.85972731275127,0.0518636963061453,6.5498532189544e-283,6.52573785028461e-280,down
AT2G34720,559.060823092363,-0.233872083382003,0.117005288486656,0.0459280291779627,0.0625160821928687,NS
AT2G34730,1557.25955754001,-1.20510296816797,0.0679851549770544,3.18521807073357e-70,9.13832393879701e-69,down
AT2G34740,17.8530827049152,6.57828732467786,2.52427540111375,6.46015676541027e-06,1.36587417903953e-05,up
AT2G34750,3984.58482322063,-0.600173405655619,0.0466813230615447,6.01173761815842e-38,6.47843052371753e-37,down
AT2G34770,596.851061358647,-0.212069372933074,0.09573643997111,0.0235372531332652,0.0334010780414372,NS
AT2G34780,1029.06645320958,-0.513008144313406,0.0648140009793597,2.03971763510372e-15,8.40702723652472e-15,NS
AT2G34790,677.358439003478,2.76241586085028,0.191731722057386,5.94708643174476e-48,8.95905068710745e-47,up
AT2G34810,84.34679715308,2.51492639145266,0.305643059926941,3.41809093087862e-17,1.56607723900352e-16,up
AT2G34830,116.668302443681,1.55825808593829,0.214255968350492,1.16279665336817e-13,4.3456674927838e-13,up
AT2G34840,263.23898661316,0.607962612784408,0.117889585383041,1.81469587418929e-07,4.3946877545415e-07,up
AT2G34850,32.8714913966807,-0.87629722785932,0.327737039010283,0.00458942869488142,0.0071895145485353,down
AT2G34860,280.700532067828,-0.0953271890159117,0.15611880800421,0.539507205212119,0.592190817319067,NS
AT2G34900,1531.60534191631,-0.858590979007885,0.0686667143426274,4.17288303796096e-36,4.2345103383827e-35,down
AT2G34910,119.248994163222,9.34436291475439,0.975420930829203,7.22337347737195e-20,3.79140620810622e-19,up
AT2G34920,1117.51785305515,-2.61305524163206,0.0803235081204341,4.96815471485417e-233,2.59278531416401e-230,down
AT2G34925,47.4922978326607,-0.501531637401992,0.235123060053435,0.0278160847440288,0.0390608470436522,NS
AT2G00870,34.5231186904585,-0.980041653698409,0.371999524306325,0.00458444903911006,0.00718222703797108,down
AT2G34940,25.0883893853385,3.26974558921124,0.447302120552367,4.22409086275442e-14,1.62065198005801e-13,up
AT2G34970,943.34015794443,-0.0557578533814941,0.0506674867729121,0.269179414422754,0.318840507145763,NS
AT2G34980,41.4667396945127,-0.356134837073876,0.222060907358905,0.0996050170702954,0.128169682350816,NS
AT2G35000,94.0860525457046,1.6674177716643,0.290577688577943,2.5943871088148e-09,7.27377475545045e-09,up
AT2G35010,637.998658178536,0.0440581949733313,0.0820771901545783,0.584979860301023,0.635044007624096,NS
AT2G35020,1072.08660864761,1.15588761168112,0.0886705027293697,3.98929649954084e-39,4.45220926544988e-38,up
AT2G35030,199.130262127527,-0.501008613432129,0.114553555578848,1.07517320961414e-05,2.22832087571221e-05,NS
AT2G35035,113.810090672979,-0.178436511599726,0.192863307784324,0.344156219874148,0.3976364020569,NS
AT2G35040,3027.33951337246,-0.286536929838883,0.0446488480017381,1.07661576272414e-10,3.33404081705997e-10,NS
AT2G35050,4127.0179651341,0.739263604116293,0.0600371662767432,1.47005774562416e-34,1.40831275027692e-33,up
AT2G35060,1763.46143150575,0.00598938752407491,0.0843455900750963,0.942947627939581,0.956121064754946,NS
AT2G35070,15.8549399841468,2.89996485937075,1.33380661482575,0.00351142358434366,0.00557650293763431,up
AT2G35100,451.036370150377,0.394153240661536,0.0885006377501275,7.74164649282752e-06,1.62444140796751e-05,NS
AT2G35110,2049.18492894606,-0.038803605113317,0.0535394953996561,0.471492904173124,0.526297324697694,NS
AT2G35120,2474.56965731539,0.959840761009923,0.0682123887210629,3.26322106433479e-45,4.50135572744834e-44,up
AT2G35130,31.1491411857052,0.691523771890737,0.433373311225399,0.0780186550001446,0.102425185610216,NS
AT2G35140,267.747357042031,-0.22519393775466,0.126725648298998,0.0728400464949328,0.0960645529724505,NS
AT2G35150,69.1384003040049,4.22622841516016,0.312605272293972,5.1410677899713e-42,6.37370276517992e-41,up
AT2G35155,568.878214609979,0.47650773709017,0.0963904700813452,6.8528854010941e-07,1.5753371274943e-06,NS
AT2G35160,374.716561318428,-0.601669554956617,0.0958491174166916,2.93500760697654e-10,8.82112049051403e-10,down
AT2G35170,270.849638761484,0.190686670519281,0.163783386354432,0.238289186666131,0.28538196276554,NS
AT2G35190,977.750119652336,0.447547764475341,0.0779145917330576,7.89605723129219e-09,2.13486713275803e-08,NS
AT2G35200,49.3634841185607,-1.62167587054389,0.216121363583673,2.03728758244354e-14,7.94154481941668e-14,down
AT2G35210,44.253079904133,3.33778048624047,0.426007054902687,1.12845860794606e-15,4.72486804729123e-15,up
AT2G35230,591.128949682675,-0.0870250680186092,0.07367897098646,0.234824451810801,0.281493965504017,NS
AT2G35240,1286.19938729921,-0.594753438077629,0.0810566487900357,1.86927215265451e-13,6.88846272932653e-13,down
AT2G35260,423.312495988393,6.32447444372117,0.423816908406539,5.05150090342003e-50,8.15344980133016e-49,up
AT2G35270,282.67364967981,-2.09386263412474,0.215324134362619,5.29840506890875e-23,3.23227778194854e-22,down
AT2G35290,30.2723684237303,3.58550097847363,2.10007066476612,0.00161527755378803,0.00266706355566703,up
AT2G35300,57.3449965717052,4.98603679391357,2.1464221202706,7.17626888607534e-05,0.000137677582244101,up
AT2G35310,100.73364738003,-2.29814092997602,0.21249772490889,7.62923152282769e-28,5.70344903645498e-27,down
AT2G35320,363.793620645967,-0.109466121031484,0.0893344003617703,0.206749869581322,0.250830264645652,NS
AT2G35330,1557.82981538221,-0.366730479352326,0.0552632225817134,2.26111079034928e-11,7.33480648418912e-11,NS
AT2G35340,600.092527193285,0.147014626286821,0.11298813743272,0.189034015504689,0.231102492378118,NS
AT2G35343,17.8092971954195,-0.449129779852412,0.409038559184491,0.228020326465677,0.273906808560376,NS
AT2G35345,54.0844466974126,-0.90170702723707,0.250416490389848,0.000197175369981422,0.000361694445947174,down
AT2G35350,1140.93472309911,-0.763400293312765,0.09562076743736,1.19005111912733e-15,4.97136086909699e-15,down
AT2G35360,222.750526304632,-0.20500640912564,0.128090739685198,0.107019195352395,0.136842477128057,NS
AT2G35370,275.72332218237,3.04804443513383,0.215070936000823,1.83773573706327e-46,2.6518321014279e-45,up
AT2G35380,171.277032430008,3.65711254575265,0.257454526046493,1.08781813430063e-46,1.5864195399691e-45,up
AT2G35390,603.385095671538,-0.353403455800022,0.112510396871549,0.00150593753382505,0.00249687177034124,NS
AT2G35410,382.886201511144,0.0862571903929583,0.124838938746487,0.489836362994893,0.544348166725058,NS
AT2G35420,7.89184492297198,0.241371723948622,0.638109533762724,0.63046388443016,0.6778406770405,NS
AT2G35430,184.667523918931,-0.695463546560073,0.149721744339445,2.54450696944924e-06,5.57786261259705e-06,down
AT2G35450,299.07450065391,0.0295912325442821,0.0977989681657239,0.759071668975191,0.795814412027896,NS
AT2G35470,377.67277103678,0.880909924962066,0.106518064584873,8.68925289192722e-17,3.8877267633834e-16,up
AT2G35480,146.709650373601,0.490998014312086,0.121159972843432,4.5822407841312e-05,8.95649507288852e-05,NS
AT2G35490,686.146222511924,0.154532609028824,0.0999485168185324,0.122094569807598,0.15460374786902,NS
AT2G35500,243.4815095193,0.15943379633509,0.144370351654077,0.265581158276916,0.314922092406558,NS
AT2G35510,1577.65825216961,-0.193326963768408,0.0597332194407821,0.00116669120355983,0.0019576440703382,NS
AT2G35520,349.474461321918,0.114348689088631,0.114284287802715,0.315953836695731,0.36880350125326,NS
AT2G35530,817.03630613063,-0.590121208188865,0.072424857048431,3.29272970780312e-16,1.42269549507859e-15,down
AT2G35540,335.393365497589,-1.07774751195238,0.112555940089819,5.72726866911345e-22,3.31404440227819e-21,down
AT2G35550,54.1510569874627,-0.768741580172473,0.308614394957449,0.00873753205469039,0.0132044929058714,down
AT2G35585,26.162366882709,5.96789833620524,1.2748891695643,1.74291263254754e-07,4.22598473371787e-07,up
AT2G35600,106.510144856526,1.5993423569973,0.236899328927548,5.05960792432565e-12,1.7093333244959e-11,up
AT2G35605,692.151032207125,-0.594169645909221,0.0807076295232621,1.44762635636046e-13,5.37259094227308e-13,down
AT2G35610,1794.63468236896,1.07766170493214,0.0621792420609383,1.45196495438259e-67,3.90978130652481e-66,up
AT2G35620,1004.31355590809,0.59038877731605,0.1003394631471,3.56567210629702e-09,9.90569922660638e-09,up
AT2G35630,4903.79283784657,-0.25886185522454,0.0915527997857778,0.00475225258042902,0.00742336262189451,NS
AT2G35635,1578.24328889255,0.198647364695627,0.0633798549635794,0.00176960908311377,0.00290808678158425,NS
AT2G35650,451.091643413538,-0.0097934814624073,0.122406026606636,0.928619685273021,0.943600893862099,NS
AT2G35660,56.7878536100683,-0.79468133040059,0.327927846142303,0.0102585191539557,0.0153653465447284,down
AT2G35658,36.6625570736889,-0.395559500529878,0.393189471502171,0.27391181121753,0.323915357699793,NS
AT2G35680,2298.00727546641,-0.158114429135246,0.0611132267705057,0.00898644376826154,0.0135563565696163,NS
AT2G35690,458.279861658107,-0.109250350255732,0.112560837083693,0.32375407786785,0.376684836391815,NS
AT2G35700,38.7649326551535,-3.3883774665493,0.458891766315385,2.16676880605365e-14,8.43427552120226e-14,down
AT2G35710,486.386699735877,-1.89897918731251,0.430153239659576,2.11291201967598e-06,4.66487898461701e-06,down
AT2G35720,534.352675163997,0.311749170097133,0.106065638843906,0.00324719138503737,0.00517863707571552,NS
AT2G35730,16.6315046694118,1.98078882562042,0.528181127455399,3.5907493788482e-05,7.08485332928019e-05,up
AT2G35736,105.044057667873,-0.326322263189776,0.187164354035736,0.0756160922726782,0.0994736001995458,NS
AT2G35738,35.8065921301269,-0.0783234586678249,0.277298347925554,0.767300075074124,0.803135014829746,NS
AT2G00880,29.7187266989741,0.124992116787204,0.340847732136233,0.699600284450362,0.742332877713793,NS
AT2G35742,6.97674841870134,-0.0303516885388836,0.686327541447343,0.948197142556594,0.960555214109996,NS
AT2G35743,4.57895613440795,0.0124788563367089,0.702770422118131,0.989463707510479,0.993452201224048,NS
AT2G08760,28.670321305295,0.0117857068562307,0.333823194749321,0.974618173253316,0.982688060147175,NS
AT2G08765,211.786520339907,-0.286999724453904,0.146969228047025,0.0481430935007201,0.0653081115510758,NS
AT2G35744,62.0143426273298,-0.269377377244911,0.313712574820829,0.364957765882158,0.418976026311791,NS
AT2G35750,53.8188921924846,0.0386958578245746,0.233822397586462,0.866155349091215,0.890824845004239,NS
AT2G35760,119.227488223172,1.79126609555139,0.270155909507314,9.07761387669804e-12,3.01701620262842e-11,up
AT2G35770,370.380930975255,2.04905533194397,0.252778975638824,1.08466123297248e-16,4.82832850640207e-16,up
AT2G35780,923.172685853769,0.994095676523126,0.0758396390368769,1.41040943023678e-39,1.60263163822499e-38,up
AT2G35790,1065.40355412557,-0.268885347923714,0.0708221804058745,0.000146730401552221,0.000272257993026592,NS
AT2G35795,527.430643027407,-0.358860349491864,0.109842528248417,0.00102265183595492,0.00173065978939901,NS
AT2G35800,981.228186749265,0.0284655196859803,0.121557636921831,0.810414716519129,0.842070640975719,NS
AT2G35810,624.38718291054,0.881722317242166,0.07949497421373,9.37531922837505e-29,7.32350756118149e-28,up
AT2G35820,42.8825054448606,0.115687422834065,0.404897395685102,0.755292637636914,0.792383062478511,NS
AT2G35830,32.3066451351376,-0.529063000606086,0.641537468172258,0.305312881527963,0.357525005353746,NS
AT2G35840,1040.09695536406,0.956158477088025,0.0610766257208488,2.33647883073598e-55,4.3997662792871e-54,up
AT2G35860,46.6977539855864,2.87473864151222,0.560620323781892,3.42397955702622e-08,8.81077810641673e-08,up
AT2G35880,1387.25683725353,0.727031654082693,0.121080966599026,1.33004627654649e-09,3.80442181072981e-09,up
AT2G35890,34.8187365813984,6.08353987005359,0.618794983252121,1.35150068719751e-22,8.05644372115372e-22,up
AT2G35900,517.128038654395,0.187594491810682,0.0899206480815159,0.0368428640291054,0.0508741011570179,NS
AT2G35910,88.4823759970109,0.568586099904324,0.389472756555358,0.115296665840577,0.146554605576409,NS
AT2G35920,2349.94237656112,-0.739321344082912,0.0860303185874741,6.37024247345502e-18,3.02752265341849e-17,down
AT2G35930,1132.02549813928,-0.445775612482353,0.461448366081019,0.273921943077848,0.323915357699793,NS
AT2G35940,2048.6491474542,1.44153035995631,0.106482322220364,1.51644143216463e-42,1.91910391175615e-41,up
AT2G35950,122.975926528559,-0.467497036820152,0.417971573071869,0.2173433275042,0.262433118248474,NS
AT2G35960,124.612495747845,2.29658368753666,0.251139276127209,1.13949900110597e-20,6.20076430120201e-20,up
AT2G35980,127.117764626819,3.42311522745314,0.427220749532447,1.0698839276315e-16,4.76545129237042e-16,up
AT2G35990,16.4930250225067,3.73835449704471,0.602015381742164,7.54371080066493e-11,2.36147667866002e-10,up
AT2G36000,448.564431221752,-0.243802305067683,0.14128688441804,0.0803957915923193,0.105237106952048,NS
AT2G36010,521.725545258171,-0.954839076129903,0.0853064575236654,2.58966072596896e-29,2.06560310962568e-28,down
AT2G36020,50.2138967014998,-2.01724946144053,1.99477910835995,0.022285438228968,0.0317562423963561,down
AT2G36026,77.2309889644145,-1.33707442903144,0.291462579999041,1.70716728731762e-06,3.80162549738036e-06,down
AT2G36050,192.968931836586,-1.10131296258622,0.215913208519988,1.89526695015051e-07,4.57968870911135e-07,down
AT2G36060,1486.41364709689,0.236324323134414,0.0669210286904496,0.000364254914160222,0.000648007748030023,NS
AT2G36070,1759.39905525135,-0.231501849931106,0.0570550412721099,4.4430426444862e-05,8.69294400825609e-05,NS
AT2G36080,919.974160331646,1.07992605226771,0.149422536383149,2.680393560415e-13,9.78214226618989e-13,up
AT2G36090,195.589986250843,4.06436941201918,0.265484521570748,7.85540466316328e-54,1.42064863706168e-52,up
AT2G36100,989.416993131994,11.4876099822249,1.26691391058046,1.05856893733402e-22,6.356923982856e-22,up
AT2G36110,6.38480668872516,0.963107507563674,1.37276371757891,0.116827808046043,0.148380387331164,NS
AT2G36120,2759.99115487263,7.64567899077536,0.216613879823797,3.77196949893184e-273,3.06214072026248e-270,up
AT2G36130,1070.2964362892,-0.432999857867337,0.0756790349315515,9.53830213410281e-09,2.56150507813526e-08,NS
AT2G36145,48.4074985111268,2.8572164308865,0.479873459824001,3.51494242204243e-10,1.05064806966791e-09,up
AT2G36160,6389.80713405893,-0.568403566121125,0.0525511999967058,3.03403154089477e-27,2.21307611796581e-26,NS
AT2G36170,2556.6053333633,-0.249506855444428,0.0748912530533971,0.000874897939385522,0.0014925971305566,NS
AT2G36180,3.17391296949973,5.99385426153973,2.51830239088783,3.53118138458155e-05,6.97108572175476e-05,up
AT2G36200,1744.51721948779,-0.957332910241083,0.0659797473910069,6.52019461117349e-48,9.81566934631261e-47,down
AT2G36210,147.63281441179,3.66260972816537,0.335384737653477,1.79712613481843e-28,1.38652614393119e-27,up
AT2G36220,604.935537051387,-0.88765093346231,0.475005562638923,0.0348055263347677,0.0482361110098491,down
AT2G36230,385.988458136531,-0.0905914167352769,0.0953938101410161,0.333386618384813,0.38639494968151,NS
AT2G36240,721.701717986058,0.05167223897794,0.0808525415770653,0.522025258915803,0.57547087487134,NS
AT2G36250,1069.25832830127,-0.510882014580203,0.0774869011896605,3.78003567710157e-11,1.20691335770414e-10,NS
AT2G36270,252.002007502745,-1.10114284075381,0.171262225975566,7.36771762657741e-11,2.30836195907591e-10,down
AT2G36290,1993.98032804537,0.686558170387002,0.0710169951574155,6.3139180522892e-22,3.64580531580945e-21,up
AT2G36295,26.4455359969902,1.85886706325756,0.471095614146658,1.92439340631725e-05,3.89229298450382e-05,up
